,username,tweet,likes_count,label
560693,baagii007,@ErdenebaatarG ээ мон хэтуу болж дээ Торой бандид хундэтгэл узуулж байгаа царай нь юм байх даа. Ичиж амьдраасай тэнэгууд.,0,1
560854,ochbadral,Ялаа нтр нээх тэнэг ээ цонх байсаар байхад мөргөөд л мөргөөд л мөргөсөөр л. . . Тэ ккк,0,1
560988,sukhee_m,@tsbat_IT Найздаа шилэн кабелийн транзит ачаалал  Монгол улсаар дамжих болсонд баяр хургэж амжилт хусье!,0,1
561050,nominchinbat,I'm at ZEN Japanese Restaurant  http://4sq.com/14iLvt1 ,0,1
561109,sharavjamts_ts,"Herev chi hezee negen tsag uzen yadalttai temtseh gej shiidvel,gantshan zevseg l bdgiig sana.ter bol hair.genee:-)",4,1
561116,sharavjamts_ts,@batzorig2012 hudlaa hojigdoj suraagui bolhoor balai hog yumaa.kkk:-),0,1
561149,saikhanzaya,за арай ч дээ ха ха ха pic.twitter.com/e1UEQZcWwg,0,1
561194,altanhuyagl,Эрх мэдэл гэдэг тэнэг хүмүүсийн тархийг нь хайлуулчихдаг зүйл,0,1
561203,altanhuyagl,Хүн өөрийгөө хамгийн ухаантай гэдгийг батлах гэж улайрахдаа хамгийн том тэнэглэлүүдийг хийдэг.,2,1
561214,monhchimegb,Note awdimudoo iphone t1jijken towchlurtainmaa bi tim Tom huruutaimu,0,1
561223,altanhuyagl,"Тэнэг хүн бусдын тэнэглэлийг давтаж, харин ухаантай нь өөрийнхөө тэнэглэлийг зохиож байдгаараа ялгаатай.",0,1
561224,altanhuyagl,Бусдын туслалцаагүй ганцаар болно гэж бодож байгаа хүн тэнэг юм. Харин бусад нь түүнгүйгээр байж чадахгүй гэж бодож байгаа хүн бүр ч тэнэг.,0,1
561267,santoapartment,@burmaa999 ter neeree t1 gar,0,1
561268,bat_otgon_b,@ochirkhuyagm Хаха яг наад үгийг чинь өчигдөр 2 найздаа хэлээд зодуулах шахав.,0,1
561513,shumuulka,Бодоогүй зүйлийг бодуулж санаагүй санааг минь сануулах хүнийг үзэн ядах нь хаашаа юм. Зүгээр л мартах нь дээр байх.,0,1
561564,batjarg,"@Odkhuu_D @pmardai uu ene shal teneg yum bolno, dalbaa urd taldaa umsuud zogsoj bgaa zurag bna lee shal teneg haragdaj bna lee",0,1
561576,bold_7,@pmardai teneg yum be. Ednus,0,1
561657,sharavjamts_ts,Minii hamgiin tom teneglel bol negen ijilhen zuiliig bnga hiichijeed uur ur dun huleedegt bna.kkk:-) (uhaaral),2,1
561658,gereltsetseg14,@JT1CS @tsogtgerelb harin tiimeee,0,1
561750,odmaaoogii,Oin jim...shumuul yalaag es tootswol shn blaa :-) pic.twitter.com/MT1wDP8Jrf,0,1
561942,bultuush2,@altansvx tgd bgaa humuus bn nuguu huugn uruwdchiluu yaagachgui bj uuchlaarai minii buruu ntr geel bhd oodoosn zagnaal araichdeel bn,0,1
562057,kharsuvd,@Galbadral аан би энэ гэрэлтуулгийг аймшгийн тэнэг гэж бододгоо хэлсэн нь таныг едсен юм шиг санагдасийм бн. энэ чинь твитэр биз дээ ккк,0,1
562264,noisetteee,"Здание,привеееет)))) #монголия#монголы#здания#другаястрана#буддизм#хочудомой @ National Academic Drama…  http://instagram.com/p/bGyDf0zRpe/ ",0,1
562336,bolortuya15,сүүлийн үеийн залуус үнээр тэнэг. 5 цаастай болсон л бол Улс төрч болно гэж тэнэгтэнэ. У.т-д орчихийм бол хөлжинө гэж эндүүрэгсэд олон бла,0,1
562464,bat_otgon_b,Энэ лут цээж баримал хаана байдаг хэнийх болохыг мэдэх хүн байна уу? RT pic.twitter.com/K6DT1yYwmi,0,1
562466,jaagii10,Хүн дагаж болхоо больчих юм. Балай юм вэ,0,1
562564,batzayased,"@gbaterdene humuusiig hodooniih, jijigheen business hiideg, mya surguuli togsson ntr geed baidag handlagaa bolioroi geerei naizdaa",3,1
562741,dorjoo1525,@martahgvi @gt1174 @MoritonMGL шуудуу ? Халуурку шооо,0,1
562757,dorjoo1525,@martahgvi @MoritonMGL @gt1174 юун дvрс ороод ирвээ инээсэний хариуд,0,1
562768,dorjoo1525,@martahgvi @MoritonMGL @gt1174 😂,0,1
562776,dorjoo1525,@martahgvi @MoritonMGL @gt1174 ийм юмаар наргиж болдымуу? Тэгээд аль нь ч бкумуу :),0,1
562785,dorjoo1525,@martahgvi @MoritonMGL @gt1174 хеех мал малын захтай гэдэг шиг эр хvйстэй хvн болгон бдаг бшд :),0,1
562861,enkhtsetseg9,@gt1174  shn dursamjiig sn sanaj bgaad sanuulsan tanid bayrlalaaa:)))),1,1
562872,enkhtsetseg9,"@gt1174 aan bvh niiteer mashingvi udur vv..ter udur tsas hailaad l,,hvn bvr misheegeed l neeree vneheer shn udur bsn ergen sanalaa:)",1,1
562880,enkhtsetseg9,@gt1174 hehe hawar gj hezee ter wee..bi uuruu martaj shvv:),0,1
562883,enkhtsetseg9,@gt1174 :)))):)))):)) :))))) za,1,1
562998,altanhuyagl,@martahgvi @pentofixter @01mgl @NTuvshinbayar за арай ч дээ барилдах ухаан л байгаа биз бусдыг нь Баттулгад хэлсэн нь дээр байх,0,1
563082,altanhuyagl,@Baabarniitlelch тэнэг хунд эмзэглээд байгаа ухаантан сонин харагдах юм байна шоо@batzorig2012 @dsainbayar @ArdiinNam @Zandanshatar,0,1
563783,daichin_5545,Bi ene hund ogson gehdee ta nar ingej bhgui sh dee toriin humuus baij huulia unshaach teneguudee,0,1
563826,shijir_ok,"МАН-хан чив чимээгуй бгд бдг, шоконд орчив уу эсвэл баахан юм яриад негее балай мэдэгдэлуулээ хийх гээд бна уу",1,1
563876,atar_aa,@undraa412 @bultreech хэн нэгэн хулгайчийг давраахгүйн тулд 1000хан нэгж гээд орхилгүй хөөцөлдөх л ёстой бхдаа уг нь,0,1
563901,adam_clinicmn,@tuvshinbat19  Монголын  маань ... ккк,1,1
563914,adam_clinicmn,@tuvshinbat19  Дисней лэнд :-P,0,1
564266,evsel2012,@ATumenjargal kkk teneg,0,1
564695,xtemuge_5885,"@munkhbold_g тэнэгтээрэй,,, @oaltangerel цаадахандаа бас хэл,,, тэгээд ок,,,ккк",0,1
564717,m_zorigt,@z_erdenesaikhan @JT1CS @aldar_51 ter ners dotor baihgui baigaa,0,1
564737,mglbayas,@munkhbold_g чи надтай адил тэнэгдүү шүү дээ,1,1
564813,shudmn,Гадагшаа гаргах гээд баригдсан эртний эдлэл түүх соёлын үнэт өвүүдээр гаалийн музей бгуулсан бхын Хулгайчийн зургийг нь хамт тавих хрэгтэй,0,1
564822,xtemuge_5885,"Өнөөдөр арай ч дээ өдрийн хоолоо ч идэж амжсангүйшд,,,",0,1
564890,sharavjamts_ts,@angar118 ednii uzen yaddag namiin ued iim ulaan tsaindaa garsan uildel bgaaguidee.,0,1
564894,atgahan,"Сонгуулийн маргаашнаас хэн 1 нь ""будлиантсан""гж бүү орилоосой бурхан минь.Үнэндээ залхсаан 😡😱😩",4,1
564937,arjina689,Сайтай муутай ухаантай мунхаг шуналтай зарчимтай шударга завшигч эрээн бараан хүний хорвоо гэж. тэнэг явах ч хэцүүмаа хихи,0,1
565047,mglbayas,@bolorootuya1 шаааал тэнэг ичмэээр юм болсон..  уйтгартай...одоо нэтэд тавих байх,0,1
565097,orgilbatkhuyag,Би хэлээ биз дэ МNB олигтой юм хийхгуй гэж??? Балай газар,0,1
565180,gerelgankhuyag1,"@Erdenetugs0615 huue minii dvv,Yug yu gj oilgood elii balai ym bicheed bgaan nchin?? Duugai haraal bhad bvvr sonin ym bicheed@hero_bbaatar",0,1
565392,desdemona976,@zoyka3 kkk balairaad l,0,1
565431,darima01,Aaa uzej bn. Neeree l goy gyalalzdag yum bn :-),0,1
565433,iariuka,@Tsogtbaatar_D Наад том зохиогүй шилээ арчаад нэг хар даа! Амралтын газар биш ҮЦХ дээр явж байна би тэнэг сохор банди минь!!!,0,1
565496,mglbayas,Юу чадахыг нь ээлжилж яриулахын тулд бүтэн 2 цаг гарздах гэж...Бүтэн сар яриа биз дээ...,5,1
565644,chgombo,ДАРУУХАН БАЙ ГЭХДЭЭ ХУЛЧГАР БИШ ШҮҮМЖИЛЖ БАЙ ГЭХДЭЭ БҮДҮҮЛЭГ БИШ ХАТУУ БАЙ ГЭХДЭЭ ДЭЭРЭЛХҮҮ БИШ ХӨГЖИЛТЭЙ БАЙ ГЭХДЭЭ ТЭНЭГ БИШ!,0,1
566006,kharsuvd,"би энэ фм-уудийн мэдлэггуй, мэдрэмжгуй тэнэг хетлегчдийг авилгачид шиг л узэн яджийнэ ккк",6,1
566050,erdene_b7,@Ganzorig1 amidraldaa sonsson hamgiin t1 uguulber bn,0,1
566064,orgilbatkhuyag,Орой тэгээд олигтой асуулт асуугаарай да мэдрэл балай юм асуугаад таарсан хариулт аваад зогсдог шуу сэтгуулчид!!!,0,1
566067,orgilbatkhuyag,Оноодрийн хотлогч Нямбаяр Quizda 2,0,1
566204,erdene_b7,@GanbaaTs odoo eniig tgd zoo tavihinmu balain,0,1
566327,buratinohon,Хэн Евтгеед* бна кек“@Angarag13: Шүд өвтгөөд бх чинь яаж  балайрч байгаан бол унтахын хооронд  :(”,1,1
566332,uyangabatbold,@GunsenKh bayarlalaa teneg huuhnii best friendee!!!,0,1
566386,buratinohon,@m_nxbat хаха гvv харин би еерее ч сая л мэдлээ шаал тэнэгийн,0,1
566390,buratinohon,Хаха ёооё ямар тэнэг юм бээ Твиттэр аккаунтаа хаалаа ер нь гсн. Еерийнхее нэрийг буруу бичээд бхдаа яахавдээ 1р ангидаа л яг ингэж бичжийсан,0,1
566485,sharavjamts_ts,"@nnomun78 ingej tenegteh tusam avargaa ard tumen umuurnu duu.kkk:-) ih hurliin tanhimd ug heluulehgui,inderiin derged suuj bhad bas tegsen.",0,1
566510,puujee_l,Ard tvmen zub songolt hiideg daraa ni tenegteed ard tvmniig doromjilboo,0,1
566588,buratinohon,Хахаха vнэншд :-)) “@idavaakhuu: Чиний тэнэг гарсан зургийг чинь хадгалж явдаг найзтайгаа муудах хэрэггүй”,0,1
566664,chimge_d,@MRTuruu manai nuguu egch medehgui minii FB deer hen negen ni minii umnus postlod bna gej oilgood balai yum bolson hehe. Ter hen negen ni bi,0,1
566678,altanhuyagl,@MongolianSkyrim уучлаарай хе найз нь чамтай маргалдсанаараа тэнэг болоод байна хе БЛОК,0,1
566793,sharavjamts_ts,@mglbayas yaaya yamar geechiin pilosoop bichchihvee? Shuurhen bj bgaad l neg balai avna shuu neeree.kkk:-),0,1
566840,munkh_jargal,@gt1174  эсрэг намууд байхоо,0,1
566971,altanhuyagl,@gigerel заавал миний мангар тэнэгийг дуудаад байх хэрэгтэй юмуу кккк,0,1
567145,desdemona976,@jaaluud kkk harin tiimee 00 delbelchih gd bhin Balai ym,1,1
567337,bilgeebb,@Undriga ер нь тэгээд өвөг дээдэсд минь эвтэй байсан гэж бодоо юу #тэнэгтэлт @shinetuya1115,1,1
567572,btsendsuren,@guldger xarin tiin. Balairchixsan wm. ter bux,0,1
567656,munkh_jargal,Путин э/з-н хулгайч нараа улсыг хохиролгүй болговол анх удаагийнхыг өршөөх хуулийн төсөл оруулна гэжээнэ.#э/з форум,1,1
567772,munkh_jargal,@ChinbatKh :)) ганцаараа инээгээд тэнэгтэж бнаа энд.Буцаад ярьж өгч лав чадкүүм бна какака,0,1
567863,sharavjamts_ts,Teneg Gino:-),1,1
567981,chimge_d,"Ta buhen tsag zav, hurungu munguu garzdan gadaadiin uzesgeln uzeh gej haa hol yavah shaardlagagui bolloo. Gadnii tomoohin uildwerlegchid irj",0,1
568079,batjarg,Байгаль сөнөөж байж ногоон ирээдүй байгалиа сөнөөдөггүй орон болно ч гэх шиг ярьж бгаагаа мэддэгүй юм бол уу аль эсвэл үзэж бга тэнэг хүмүс,0,1
568125,kharsuvd,хаххах тэнэг аагий.беелеед #ээдрээ,0,1
568217,munkh_jargal,@guldger Ээн тиймүү балайн аваргаараа л байхгүй @altanshagai8888,0,1
568286,ochbadral,@Miyegombo ааан ккк. Би ч үзээгүй явжэээ арай ч дээ,0,1
568305,bdunubold,Balai sanagdaj bn shv #sigh,0,1
568322,chgombo,Гадаа энэ цагаан юм яг л цас шиг байна. Жил бvр л энэ балай юманд дарлуулах юм.,0,1
568353,kharsuvd,@bayan318 @aviraa шинэ юм уу хуучин угсармал юм уу,0,1
568474,bold_7,@milkchoke uu za za bi uuruu urtuu l haragdad bga yum bn sh de balai yum.:-),0,1
568512,zoyakafka,"Хаха теххх ""@ollie_mn: Твиттэрээр дүүрэн ухаантай хүмүүс байдын л гэхийн. Би яагаад одоо болтол тэнэг хэвээрээ байгаад байгаан 8-}""",1,1
568606,ochirgerel,Балай кино үзжийн (@ Apartment 21)  http://4sq.com/13Silk6 ,0,1
568711,munkhuulei_b,"Ээ бурхан минь, ямар тэнэг юм бэ G.Popovich. Яаж байгаа юм бол??? Гасламаар юм бэ...",0,1
568821,iariuka,"Насаараа хичээл заалгасан багшдаа авч өгсөн бэлэгээ авилга гэж бодож явдаг тэнэг хүмүүс мэр сэр байх юм. Өрөвдмөөр юм, өлөн юм.",1,1
568828,iariuka,@Carunka Битгий тэнэг юм яриад байгаарай. Анги болгон л төгсөөд багшдаа бэлэг өгдөг. Энийг авилга гэдэггүй юм.,0,1
568927,munkhuulei_b,Харанхуй шөнөөр толгой өвдөж тэнэгтэх л гэнэ шүү...,0,1
568984,kharsuvd,@gerelaltai @Gumpaa оо  ухсэн хvн юм уу гсн нэг амьгуй хуухэлдэй бсн бн хаха. цаг гарздаа хаячхы @mongolbodol @Tungaa26,0,1
569009,aagii_e,"Mobi 3G ch geh shig, 3S(hit) gewel taarna , ene balai ymiig er ni ashiglasanii toloo nadad mongo toloh heregtei shdee",0,1
569011,munkhenkh,Энэ хvмvvс арай ч дээ... Ганцаараа болцнуу ч гэх шиг... Зайл за манай хаалга давхар кодтой!!!!,0,1
